Year,Value,Innovation Name,Indicator Number,Indicator Name,Description,Metric,Data Source,Comments,Spatial Scale,File,Sheet
2014,12739.16368073,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2015,18572.29609237,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2016,34210.11875389,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2017,43297.36240172,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2018,47644.87492494,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2019,59614.35792494,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2020,61402.015202509996,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2021,72269.15120251,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2022,75198.53597566999,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2023,76287.89014522999,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2024,77586.79557105999,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1980,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1981,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1982,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1983,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1984,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1985,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1986,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1987,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1988,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1989,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1990,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1991,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1992,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1993,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1994,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1995,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1996,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1997,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1998,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1999,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2000,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2001,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2002,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2003,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2004,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2005,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2006,1.28842264,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2007,35.81019234,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2008,44.12526563,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2009,69.18526563,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2010,221.47176964,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2011,11319.28298064,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2012,11436.74731918,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2013,11506.80568092,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2014,12739.16368073,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2015,18572.29609237,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2016,34210.11875389,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2017,43297.36240172,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2018,47644.87492494,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2019,59614.35792494,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2020,61402.015202509996,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2021,72269.15120251,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2022,75198.53597566999,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2023,76287.89014522999,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2024,77586.79557105999,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingAmount,Partial up to max cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1980,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1981,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1982,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1983,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1984,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1985,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1986,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1987,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1988,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1989,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1990,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1991,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1992,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1993,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1994,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1995,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1996,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1997,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1998,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1999,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2000,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2001,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2002,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2003,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2004,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2005,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2006,1.28842264,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2007,35.81019234,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2008,44.12526563,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2009,69.18526563,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2010,221.47176964,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2011,11319.28298064,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2012,11436.74731918,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2013,11506.80568092,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2014,12739.16368073,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2015,18572.29609237,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2016,34210.11875389,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2017,43297.36240172,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2018,47644.87492494,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2019,59614.35792494,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2020,61402.015202509996,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2021,72269.15120251,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2022,75198.53597566999,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2023,76287.89014522999,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2024,77586.79557105999,car sharing,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1980,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1981,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1982,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1983,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1984,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1985,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1986,1.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1987,1.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1988,1.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1989,1.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1990,1.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1991,1.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1992,2.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1993,2.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Global,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
