Year,Value,Innovation Name,Indicator Number,Indicator Name,Description,Metric,Data Source,Comments,Spatial Scale,File,Sheet
1997,0,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1998,0,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1999,6.5,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2000,63.9,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2001,0,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2002,38.5,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2003,0.00483,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2004,11,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2005,86,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2006,111.1,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2007,76,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2008,142.13249,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2009,237.95759,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2010,1048.44081,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2011,2146.41194,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2012,453.92965,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2013,1615.77956,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2014,2661.46959,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2015,3575.48398,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2016,3896.38357,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2017,4127.05786,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2018,11935.28013,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2019,6439.80862,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2020,5664.3548,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2021,11062.35599,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2022,1088.55544,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2023,1090.67956,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2024,487.20537,e-commerce,3.5,Market Formation,PrivateEquityInvestment,$ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1980,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1981,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1982,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1983,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1984,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1985,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1986,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1987,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1988,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1989,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1990,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1991,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1992,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1993,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1994,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1995,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1996,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1997,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1998,0,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1999,6.5,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2000,70.4,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2001,70.4,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2002,108.9,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2003,108.90483,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2004,119.90483,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2005,205.90483,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2006,317.00483,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2007,393.00483,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2008,535.13732,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2009,773.09491,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2010,1821.53572,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2011,3967.94766,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2012,4421.87731,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2013,6037.65687,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2014,8699.12646,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2015,12274.61044,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2016,16170.99401,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2017,20298.05187,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2018,32233.332,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2019,38673.14062,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2020,44337.49542,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2021,55399.85141,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2022,56488.40685,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2023,57579.08641,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
2024,58066.29178,e-commerce,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1980,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1981,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1982,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1983,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1984,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1985,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1986,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1987,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1988,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1989,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1990,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1991,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1992,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1993,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1994,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1995,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1996,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1997,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
1998,0,e-commerce,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,Pitchbook,Pitchbook,China,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,e-commerce
